Category,Coach,Pixel ID,Course Code,Course Name,L1 Slug,L2 Slug,L3 Slug,L4 Slug,L1 Tag,PRO Tag,CF L1 SKU,CF PRO SKU,Sales Page Slug,Checkout Slug,OTO 1 Slug,Thank You Page Slug,L1 Price,PRO Price,Status
NEURODIVERSITY,Sarah,fm-health,NE450,Certified Masking Recovery Coach™,masking-recovery,ne450-pro-advanced,ne450-pro-master,ne450-pro-practice,masking_recovery_purchased,ne450_pro_accelerator_purchased,masking-recovery-certification,ne450-pro-accelerator,masking-recovery-certification,checkout-masking-recovery,oto-ne450-pro-accelerator,thank-you-masking-recovery,97,397,NOT LAUNCHED
NEURODIVERSITY,Sarah,fm-health,NE451,Certified High Sensitivity (HSP) Coach™,high-sensitivity-hsp,ne451-pro-advanced,ne451-pro-master,ne451-pro-practice,high_sensitivity_hsp_purchased,ne451_pro_accelerator_purchased,high-sensitivity-hsp-certification,ne451-pro-accelerator,high-sensitivity-hsp-certification,checkout-high-sensitivity-hsp,oto-ne451-pro-accelerator,thank-you-high-sensitivity-hsp,97,397,NOT LAUNCHED
NEURODIVERSITY,Sarah,fm-health,NE452,Certified Dyscalculia Coach™,dyscalculia,ne452-pro-advanced,ne452-pro-master,ne452-pro-practice,dyscalculia_purchased,ne452_pro_accelerator_purchased,dyscalculia-certification,ne452-pro-accelerator,dyscalculia-certification,checkout-dyscalculia,oto-ne452-pro-accelerator,thank-you-dyscalculia,97,397,NOT LAUNCHED
NEURODIVERSITY,Sarah,fm-health,NE453,Certified Dyspraxia Coach™,dyspraxia,ne453-pro-advanced,ne453-pro-master,ne453-pro-practice,dyspraxia_purchased,ne453_pro_accelerator_purchased,dyspraxia-certification,ne453-pro-accelerator,dyspraxia-certification,checkout-dyspraxia,oto-ne453-pro-accelerator,thank-you-dyspraxia,97,397,NOT LAUNCHED
NEURODIVERSITY,Sarah,fm-health,NE454,Certified PDA (Pathological Demand Avoidance) Coach™,pda-pathological-demand-avoidance,ne454-pro-advanced,ne454-pro-master,ne454-pro-practice,pda_pathological_demand_avoidance_purchased,ne454_pro_accelerator_purchased,pda-pathological-demand-avoidance-certification,ne454-pro-accelerator,pda-pathological-demand-avoidance-certification,checkout-pda-pathological-demand-avoidance,oto-ne454-pro-accelerator,thank-you-pda-pathological-demand-avoidance,97,397,NOT LAUNCHED
NEURODIVERSITY,Sarah,fm-health,NE455,Certified Neurodivergent Relationship Coach™,neurodivergent-relationship,ne455-pro-advanced,ne455-pro-master,ne455-pro-practice,neurodivergent_relationship_purchased,ne455_pro_accelerator_purchased,neurodivergent-relationship-certification,ne455-pro-accelerator,neurodivergent-relationship-certification,checkout-neurodivergent-relationship,oto-ne455-pro-accelerator,thank-you-neurodivergent-relationship,97,397,NOT LAUNCHED
NEURODIVERSITY,Sarah,fm-health,NE456,Certified Twice Exceptional (2e) Coach™,twice-exceptional-2e,ne456-pro-advanced,ne456-pro-master,ne456-pro-practice,twice_exceptional_2e_purchased,ne456_pro_accelerator_purchased,twice-exceptional-2e-certification,ne456-pro-accelerator,twice-exceptional-2e-certification,checkout-twice-exceptional-2e,oto-ne456-pro-accelerator,thank-you-twice-exceptional-2e,97,397,NOT LAUNCHED
SEXUALITY & INTIMACY,Sarah,fm-health,S&457,Certified Sex Coach™,sex,s&457-pro-advanced,s&457-pro-master,s&457-pro-practice,sex_purchased,s&457_pro_accelerator_purchased,sex-certification,s&457-pro-accelerator,sex-certification,checkout-sex,oto-s&457-pro-accelerator,thank-you-sex,97,397,NOT LAUNCHED
SEXUALITY & INTIMACY,Sarah,fm-health,S&458,Certified Libido Coach™,libido,s&458-pro-advanced,s&458-pro-master,s&458-pro-practice,libido_purchased,s&458_pro_accelerator_purchased,libido-certification,s&458-pro-accelerator,libido-certification,checkout-libido,oto-s&458-pro-accelerator,thank-you-libido,97,397,NOT LAUNCHED
SEXUALITY & INTIMACY,Sarah,fm-health,S&459,Certified Couples Intimacy Coach™,couples-intimacy,s&459-pro-advanced,s&459-pro-master,s&459-pro-practice,couples_intimacy_purchased,s&459_pro_accelerator_purchased,couples-intimacy-certification,s&459-pro-accelerator,couples-intimacy-certification,checkout-couples-intimacy,oto-s&459-pro-accelerator,thank-you-couples-intimacy,97,397,NOT LAUNCHED
SEXUALITY & INTIMACY,Sarah,fm-health,S&460,Certified Menopause Sexuality Coach™,menopause-sexuality,s&460-pro-advanced,s&460-pro-master,s&460-pro-practice,menopause_sexuality_purchased,s&460_pro_accelerator_purchased,menopause-sexuality-certification,s&460-pro-accelerator,menopause-sexuality-certification,checkout-menopause-sexuality,oto-s&460-pro-accelerator,thank-you-menopause-sexuality,97,397,NOT LAUNCHED
SEXUALITY & INTIMACY,Sarah,fm-health,S&461,Certified Sexual Confidence Coach™,sexual-confidence,s&461-pro-advanced,s&461-pro-master,s&461-pro-practice,sexual_confidence_purchased,s&461_pro_accelerator_purchased,sexual-confidence-certification,s&461-pro-accelerator,sexual-confidence-certification,checkout-sexual-confidence,oto-s&461-pro-accelerator,thank-you-sexual-confidence,97,397,NOT LAUNCHED
VETERANS & MILITARY,Sarah,fm-health,V&462,Certified Military Transition Coach™,military-transition,v&462-pro-advanced,v&462-pro-master,v&462-pro-practice,military_transition_purchased,v&462_pro_accelerator_purchased,military-transition-certification,v&462-pro-accelerator,military-transition-certification,checkout-military-transition,oto-v&462-pro-accelerator,thank-you-military-transition,97,397,NOT LAUNCHED
VETERANS & MILITARY,Sarah,fm-health,V&463,Certified Veteran Life Coach™,veteran-life,v&463-pro-advanced,v&463-pro-master,v&463-pro-practice,veteran_life_purchased,v&463_pro_accelerator_purchased,veteran-life-certification,v&463-pro-accelerator,veteran-life-certification,checkout-veteran-life,oto-v&463-pro-accelerator,thank-you-veteran-life,97,397,NOT LAUNCHED
VETERANS & MILITARY,Sarah,fm-health,V&464,Certified Military Spouse Coach™,military-spouse,v&464-pro-advanced,v&464-pro-master,v&464-pro-practice,military_spouse_purchased,v&464_pro_accelerator_purchased,military-spouse-certification,v&464-pro-accelerator,military-spouse-certification,checkout-military-spouse,oto-v&464-pro-accelerator,thank-you-military-spouse,97,397,NOT LAUNCHED
VETERANS & MILITARY,Sarah,fm-health,V&465,Certified Combat PTSD Coach™,combat-ptsd,v&465-pro-advanced,v&465-pro-master,v&465-pro-practice,combat_ptsd_purchased,v&465_pro_accelerator_purchased,combat-ptsd-certification,v&465-pro-accelerator,combat-ptsd-certification,checkout-combat-ptsd,oto-v&465-pro-accelerator,thank-you-combat-ptsd,97,397,NOT LAUNCHED
VETERANS & MILITARY,Sarah,fm-health,V&466,Certified Moral Injury Coach™,moral-injury,v&466-pro-advanced,v&466-pro-master,v&466-pro-practice,moral_injury_purchased,v&466_pro_accelerator_purchased,moral-injury-certification,v&466-pro-accelerator,moral-injury-certification,checkout-moral-injury,oto-v&466-pro-accelerator,thank-you-moral-injury,97,397,NOT LAUNCHED
VETERANS & MILITARY,Sarah,fm-health,V&467,Certified Gold Star Family Coach™,gold-star-family,v&467-pro-advanced,v&467-pro-master,v&467-pro-practice,gold_star_family_purchased,v&467_pro_accelerator_purchased,gold-star-family-certification,v&467-pro-accelerator,gold-star-family-certification,checkout-gold-star-family,oto-v&467-pro-accelerator,thank-you-gold-star-family,97,397,NOT LAUNCHED
DISABILITY WELLNESS,Sarah,fm-health,DW468,Certified Disability Life Coach™,disability-life,dw468-pro-advanced,dw468-pro-master,dw468-pro-practice,disability_life_purchased,dw468_pro_accelerator_purchased,disability-life-certification,dw468-pro-accelerator,disability-life-certification,checkout-disability-life,oto-dw468-pro-accelerator,thank-you-disability-life,97,397,NOT LAUNCHED
DISABILITY WELLNESS,Sarah,fm-health,DW469,Certified Chronic Illness Life Coach™,chronic-illness-life,dw469-pro-advanced,dw469-pro-master,dw469-pro-practice,chronic_illness_life_purchased,dw469_pro_accelerator_purchased,chronic-illness-life-certification,dw469-pro-accelerator,chronic-illness-life-certification,checkout-chronic-illness-life,oto-dw469-pro-accelerator,thank-you-chronic-illness-life,97,397,NOT LAUNCHED
DISABILITY WELLNESS,Sarah,fm-health,DW470,Certified Invisible Disability Coach™,invisible-disability,dw470-pro-advanced,dw470-pro-master,dw470-pro-practice,invisible_disability_purchased,dw470_pro_accelerator_purchased,invisible-disability-certification,dw470-pro-accelerator,invisible-disability-certification,checkout-invisible-disability,oto-dw470-pro-accelerator,thank-you-invisible-disability,97,397,NOT LAUNCHED
DISABILITY WELLNESS,Sarah,fm-health,DW471,Certified Wheelchair User Coach™,wheelchair-user,dw471-pro-advanced,dw471-pro-master,dw471-pro-practice,wheelchair_user_purchased,dw471_pro_accelerator_purchased,wheelchair-user-certification,dw471-pro-accelerator,wheelchair-user-certification,checkout-wheelchair-user,oto-dw471-pro-accelerator,thank-you-wheelchair-user,97,397,NOT LAUNCHED
DISABILITY WELLNESS,Sarah,fm-health,DW472,Certified Blind/Low Vision Coach™,blindlow-vision,dw472-pro-advanced,dw472-pro-master,dw472-pro-practice,blindlow_vision_purchased,dw472_pro_accelerator_purchased,blindlow-vision-certification,dw472-pro-accelerator,blindlow-vision-certification,checkout-blindlow-vision,oto-dw472-pro-accelerator,thank-you-blindlow-vision,97,397,NOT LAUNCHED
DISABILITY WELLNESS,Sarah,fm-health,DW473,Certified Deaf/Hard of Hearing Coach™,deafhard-of-hearing,dw473-pro-advanced,dw473-pro-master,dw473-pro-practice,deafhard_of_hearing_purchased,dw473_pro_accelerator_purchased,deafhard-of-hearing-certification,dw473-pro-accelerator,deafhard-of-hearing-certification,checkout-deafhard-of-hearing,oto-dw473-pro-accelerator,thank-you-deafhard-of-hearing,97,397,NOT LAUNCHED
CULTURAL & IDENTITY,Sarah,fm-health,C&474,Certified Multicultural Coach™,multicultural,c&474-pro-advanced,c&474-pro-master,c&474-pro-practice,multicultural_purchased,c&474_pro_accelerator_purchased,multicultural-certification,c&474-pro-accelerator,multicultural-certification,checkout-multicultural,oto-c&474-pro-accelerator,thank-you-multicultural,97,397,NOT LAUNCHED
CULTURAL & IDENTITY,Sarah,fm-health,C&475,Certified Immigration Adjustment Coach™,immigration-adjustment,c&475-pro-advanced,c&475-pro-master,c&475-pro-practice,immigration_adjustment_purchased,c&475_pro_accelerator_purchased,immigration-adjustment-certification,c&475-pro-accelerator,immigration-adjustment-certification,checkout-immigration-adjustment,oto-c&475-pro-accelerator,thank-you-immigration-adjustment,97,397,NOT LAUNCHED
CULTURAL & IDENTITY,Sarah,fm-health,C&476,Certified Third Culture Kid Coach™,third-culture-kid,c&476-pro-advanced,c&476-pro-master,c&476-pro-practice,third_culture_kid_purchased,c&476_pro_accelerator_purchased,third-culture-kid-certification,c&476-pro-accelerator,third-culture-kid-certification,checkout-third-culture-kid,oto-c&476-pro-accelerator,thank-you-third-culture-kid,97,397,NOT LAUNCHED
CULTURAL & IDENTITY,Sarah,fm-health,C&477,Certified Expat Coach™,expat,c&477-pro-advanced,c&477-pro-master,c&477-pro-practice,expat_purchased,c&477_pro_accelerator_purchased,expat-certification,c&477-pro-accelerator,expat-certification,checkout-expat,oto-c&477-pro-accelerator,thank-you-expat,97,397,NOT LAUNCHED
CULTURAL & IDENTITY,Sarah,fm-health,C&478,Certified Racial Trauma Coach™,racial-trauma,c&478-pro-advanced,c&478-pro-master,c&478-pro-practice,racial_trauma_purchased,c&478_pro_accelerator_purchased,racial-trauma-certification,c&478-pro-accelerator,racial-trauma-certification,checkout-racial-trauma,oto-c&478-pro-accelerator,thank-you-racial-trauma,97,397,NOT LAUNCHED
PERSONAL DEVELOPMENT FOUNDATIONS,Sarah,fm-health,PD479,Certified Mindset Coach™,mindset,pd479-pro-advanced,pd479-pro-master,pd479-pro-practice,mindset_purchased,pd479_pro_accelerator_purchased,mindset-certification,pd479-pro-accelerator,mindset-certification,checkout-mindset,oto-pd479-pro-accelerator,thank-you-mindset,97,397,NOT LAUNCHED
PERSONAL DEVELOPMENT FOUNDATIONS,Sarah,fm-health,PD480,Certified Habits Coach™,habits,pd480-pro-advanced,pd480-pro-master,pd480-pro-practice,habits_purchased,pd480_pro_accelerator_purchased,habits-certification,pd480-pro-accelerator,habits-certification,checkout-habits,oto-pd480-pro-accelerator,thank-you-habits,97,397,NOT LAUNCHED
PERSONAL DEVELOPMENT FOUNDATIONS,Sarah,fm-health,PD481,Certified Boundaries Coach™,boundaries,pd481-pro-advanced,pd481-pro-master,pd481-pro-practice,boundaries_purchased,pd481_pro_accelerator_purchased,boundaries-certification,pd481-pro-accelerator,boundaries-certification,checkout-boundaries,oto-pd481-pro-accelerator,thank-you-boundaries,97,397,NOT LAUNCHED
PERSONAL DEVELOPMENT FOUNDATIONS,Sarah,fm-health,PD482,Certified Self-Worth Coach™,self-worth,pd482-pro-advanced,pd482-pro-master,pd482-pro-practice,self_worth_purchased,pd482_pro_accelerator_purchased,self-worth-certification,pd482-pro-accelerator,self-worth-certification,checkout-self-worth,oto-pd482-pro-accelerator,thank-you-self-worth,97,397,NOT LAUNCHED
PERSONAL DEVELOPMENT FOUNDATIONS,Sarah,fm-health,PD483,Certified Purpose/Calling Coach™,purposecalling,pd483-pro-advanced,pd483-pro-master,pd483-pro-practice,purposecalling_purchased,pd483_pro_accelerator_purchased,purposecalling-certification,pd483-pro-accelerator,purposecalling-certification,checkout-purposecalling,oto-pd483-pro-accelerator,thank-you-purposecalling,97,397,NOT LAUNCHED
PERSONAL DEVELOPMENT FOUNDATIONS,Sarah,fm-health,PD484,Certified Transformation Coach™,transformation,pd484-pro-advanced,pd484-pro-master,pd484-pro-practice,transformation_purchased,pd484_pro_accelerator_purchased,transformation-certification,pd484-pro-accelerator,transformation-certification,checkout-transformation,oto-pd484-pro-accelerator,thank-you-transformation,97,397,NOT LAUNCHED
PERSONAL DEVELOPMENT FOUNDATIONS,Sarah,fm-health,PD485,Certified Accountability Coach™,accountability,pd485-pro-advanced,pd485-pro-master,pd485-pro-practice,accountability_purchased,pd485_pro_accelerator_purchased,accountability-certification,pd485-pro-accelerator,accountability-certification,checkout-accountability,oto-pd485-pro-accelerator,thank-you-accountability,97,397,NOT LAUNCHED
MONEY & ABUNDANCE,Sarah,fm-health,M&486,Certified Money Mindset Coach™,money-mindset,m&486-pro-advanced,m&486-pro-master,m&486-pro-practice,money_mindset_purchased,m&486_pro_accelerator_purchased,money-mindset-certification,m&486-pro-accelerator,money-mindset-certification,checkout-money-mindset,oto-m&486-pro-accelerator,thank-you-money-mindset,97,397,NOT LAUNCHED
MONEY & ABUNDANCE,Sarah,fm-health,M&487,Certified Financial Wellness Coach™,financial-wellness,m&487-pro-advanced,m&487-pro-master,m&487-pro-practice,financial_wellness_purchased,m&487_pro_accelerator_purchased,financial-wellness-certification,m&487-pro-accelerator,financial-wellness-certification,checkout-financial-wellness,oto-m&487-pro-accelerator,thank-you-financial-wellness,97,397,NOT LAUNCHED
MONEY & ABUNDANCE,Sarah,fm-health,M&488,Certified Abundance Coach™,abundance,m&488-pro-advanced,m&488-pro-master,m&488-pro-practice,abundance_purchased,m&488_pro_accelerator_purchased,abundance-certification,m&488-pro-accelerator,abundance-certification,checkout-abundance,oto-m&488-pro-accelerator,thank-you-abundance,97,397,NOT LAUNCHED
MONEY & ABUNDANCE,Sarah,fm-health,M&489,Certified Debt Recovery Coach™,debt-recovery,m&489-pro-advanced,m&489-pro-master,m&489-pro-practice,debt_recovery_purchased,m&489_pro_accelerator_purchased,debt-recovery-certification,m&489-pro-accelerator,debt-recovery-certification,checkout-debt-recovery,oto-m&489-pro-accelerator,thank-you-debt-recovery,97,397,NOT LAUNCHED
MONEY & ABUNDANCE,Sarah,fm-health,M&490,Certified Financial Trauma Coach™,financial-trauma,m&490-pro-advanced,m&490-pro-master,m&490-pro-practice,financial_trauma_purchased,m&490_pro_accelerator_purchased,financial-trauma-certification,m&490-pro-accelerator,financial-trauma-certification,checkout-financial-trauma,oto-m&490-pro-accelerator,thank-you-financial-trauma,97,397,NOT LAUNCHED
PRODUCTIVITY & TIME,Sarah,fm-health,P&491,Certified Time Management Coach™,time-management,p&491-pro-advanced,p&491-pro-master,p&491-pro-practice,time_management_purchased,p&491_pro_accelerator_purchased,time-management-certification,p&491-pro-accelerator,time-management-certification,checkout-time-management,oto-p&491-pro-accelerator,thank-you-time-management,97,397,NOT LAUNCHED
PRODUCTIVITY & TIME,Sarah,fm-health,P&492,Certified Productivity Coach™,productivity,p&492-pro-advanced,p&492-pro-master,p&492-pro-practice,productivity_purchased,p&492_pro_accelerator_purchased,productivity-certification,p&492-pro-accelerator,productivity-certification,checkout-productivity,oto-p&492-pro-accelerator,thank-you-productivity,97,397,NOT LAUNCHED
PRODUCTIVITY & TIME,Sarah,fm-health,P&493,Certified Procrastination Coach™,procrastination,p&493-pro-advanced,p&493-pro-master,p&493-pro-practice,procrastination_purchased,p&493_pro_accelerator_purchased,procrastination-certification,p&493-pro-accelerator,procrastination-certification,checkout-procrastination,oto-p&493-pro-accelerator,thank-you-procrastination,97,397,NOT LAUNCHED
PRODUCTIVITY & TIME,Sarah,fm-health,P&494,Certified Focus Coach™,focus,p&494-pro-advanced,p&494-pro-master,p&494-pro-practice,focus_purchased,p&494_pro_accelerator_purchased,focus-certification,p&494-pro-accelerator,focus-certification,checkout-focus,oto-p&494-pro-accelerator,thank-you-focus,97,397,NOT LAUNCHED
PRODUCTIVITY & TIME,Sarah,fm-health,P&495,Certified Digital Minimalism Coach™,digital-minimalism,p&495-pro-advanced,p&495-pro-master,p&495-pro-practice,digital_minimalism_purchased,p&495_pro_accelerator_purchased,digital-minimalism-certification,p&495-pro-accelerator,digital-minimalism-certification,checkout-digital-minimalism,oto-p&495-pro-accelerator,thank-you-digital-minimalism,97,397,NOT LAUNCHED
SPIRITUAL & ENERGY,Sarah,fm-health,S&496,Certified Shadow Work Coach™,shadow-work,s&496-pro-advanced,s&496-pro-master,s&496-pro-practice,shadow_work_purchased,s&496_pro_accelerator_purchased,shadow-work-certification,s&496-pro-accelerator,shadow-work-certification,checkout-shadow-work,oto-s&496-pro-accelerator,thank-you-shadow-work,97,397,NOT LAUNCHED
